,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
1835,2020-06-09,The product is not uauable in a suitable wayv. The spraying system is poor,not satishfactory,1,0.0,0.205,0.795,-0.4767,Negative
1836,2020-07-03,Heavily Damaged- not replaceable,Heavily Damaged,2,0.0,0.49200000000000005,0.508,-0.4404,Negative
1837,2020-07-14,Looks like some damaged product is modified. The cap is very very tight and very hard to open for the 1st time.,Ok,3,0.096,0.17600000000000002,0.728,-0.2716,Negative
1838,2020-06-17,Must have,Perfect product stay safe ...,5,0.0,0.0,1.0,0.0,Neutral
1839,2020-08-06,So useful these days,Must,5,0.516,0.0,0.484,0.4927,Positive
1840,2020-09-08,Waste. So expensive. Savlon is much better.,Waste,2,0.271,0.262,0.467,0.0258,Positive
1841,2020-06-09,Price very high,Decent,5,0.0,0.0,1.0,0.0,Neutral
1842,2020-08-15,better than any sanitizer bottles you might carry,peace of mind /easy to carry,5,0.293,0.0,0.7070000000000001,0.4404,Positive
1843,2020-08-26,Value for money,Smart,4,0.545,0.0,0.455,0.34,Positive
1844,2020-07-09,Very good,Very good,5,0.762,0.0,0.23800000000000002,0.4927,Positive
1845,2020-07-13,"Too costly for 75g, pay 10₹ extra per bottle and order Savlon disinfectant (170g) -159₹",Too Costly,1,0.0,0.177,0.823,-0.2023,Negative
1846,2020-08-03,Slow but steady wins the race,Easy to carry,5,0.502,0.0,0.498,0.7227,Positive
1847,2020-07-07,Could be littlel big in size,Nice,4,0.0,0.0,1.0,0.0,Neutral
1848,2020-06-16,very good,Very good,5,0.762,0.0,0.23800000000000002,0.4927,Positive
1849,2020-08-09,Good quality. Price should have been a bit less.,Good one,4,0.293,0.0,0.7070000000000001,0.4404,Positive
1850,2020-07-06,It has come in a damaged condition and there is no returns policy this is taking customer for a ride very disappointed,Dissatisfied,1,0.0,0.33299999999999996,0.667,-0.8173,Negative
1851,2020-08-29,Very good product. Quantity could be more. Ism repeat user.,Good,5,0.262,0.0,0.738,0.4927,Positive
1852,2020-06-02,"Product is good but i am not happy with the delivery. I ordered for 2 pcs but received only one, there is no way i can complaint for short delivery.",Incomplete delivery,3,0.057999999999999996,0.28600000000000003,0.6559999999999999,-0.8247,Negative
1853,2020-07-02,Manufacturer needs to improve packaging by positively adding a pilfer-proof seal to the product.Amazon may like to take up accordingly.,Arrange with Manufacturer to add a pilfer-proof seal to the product.,4,0.355,0.0,0.645,0.8316,Positive
1854,2020-06-28,Too much cost very less quantity is coming,Not worth,1,0.0,0.0,1.0,0.0,Neutral
1855,2020-08-15,Good Product for daily use.,Good Product,4,0.42,0.0,0.58,0.4404,Positive
1856,2020-08-18,Easy to use..,Good one,4,0.5920000000000001,0.0,0.408,0.4404,Positive
1857,2020-06-14,Less quantity in more price....Savelon is good in reasonable price and more then double quantity....Not value for money...,Not value for money...,1,0.258,0.0,0.742,0.6771,Positive
1858,2020-05-27,Very Essential product in this current situation.. Super fast delivery from amazon...Thank you...!,Best product from life bouy,4,0.259,0.0,0.741,0.636,Positive
1859,2020-06-06,The item had received without cap. It was open spray nozzles,Item not delivered in proper condition,1,0.0,0.0,1.0,0.0,Neutral
1860,2020-07-19,Disappointed. Quandity is less compared to Savlon for almost the same price. Also doesn't spray.,Doesn't spray,3,0.0,0.18100000000000002,0.8190000000000001,-0.4767,Negative
1861,2020-06-19,Supplier sent one is ok and second is repaired. I don’t know that’s kill germ or not,Supplier sent repaired product,1,0.105,0.225,0.67,-0.5423,Negative
1862,2020-07-15,I received the bottles without caps ...,Bottles reached to me without caps,1,0.0,0.0,1.0,0.0,Neutral
1863,2020-07-26,Lifebuoy keeps you away from virus &amp; bacteria. Original product,Lifebuoy keeps you away from virus &amp; bacteria,4,0.204,0.0,0.7959999999999999,0.3182,Positive
1864,2020-05-31,"I recieved a faulty produt, spray nozzle is blocked and not working",Faulty product,1,0.0,0.355,0.645,-0.5267,Negative
1865,2020-05-28,The product was so good to use.,Good Product,5,0.384,0.0,0.616,0.5777,Positive
1866,2020-07-27,Sorry by mistake I write a wrong feedback.. I received the product and the product is good..Please change my delivery feedback,Please change my delivery feedback.. I received the product,3,0.0,0.312,0.688,-0.7003,Negative
1867,2020-06-26,Awesome product works very well and easy. I recommend for buying this product. But it is only 75 ml for 149 Rs.,Awesome product.,4,0.322,0.0,0.6779999999999999,0.7251,Positive
1868,2020-08-16,1) Product is not seal may be it is used product2) Even cap is missing3) Packaging is completely disaster,Not recommended,1,0.0,0.196,0.804,-0.659,Negative
1869,2020-06-19,Horrible. The spray doesn't work. Also the bottle wasn't even sealed. Looks like duplicate product has been sent,Horrible,1,0.114,0.159,0.727,-0.25,Negative
1870,2020-07-20,One cap missing from bottle.. Wrost experience,Cap missing,1,0.0,0.268,0.732,-0.29600000000000004,Negative
1871,2020-06-12,The cap of the bottle was broken when I received the product...,Cap broken,1,0.0,0.237,0.763,-0.4767,Negative
1872,2020-06-11,Useless product.... The bottles were half empty,Waste of money,1,0.0,0.479,0.521,-0.5574,Negative
1873,2020-06-09,Defective product and the bottles are very small,To costly,5,0.0,0.293,0.7070000000000001,-0.4404,Negative
1874,2020-07-15,The packaging was worst... the quantity of the product is not satisfying..want to return but the product is not returnable..,Waste of money.. disappointed,2,0.0,0.0,1.0,0.0,Neutral
1875,2020-07-14,"Overpriced, getting other good brand with lesser price",Overpriced,2,0.293,0.0,0.7070000000000001,0.4404,Positive
1876,2020-08-22,"Please do not compare this with the other products in the market which are filled with gas, which are for different purposes.",No Gas pure liquid spray,5,0.099,0.0,0.9009999999999999,0.3182,Positive
1877,2020-09-07,Two lifebouy spray sanitizers were ordered. Both were good. But one spray bottle was deformated and the lid was also missing.,Good product but missing parts,4,0.08199999999999999,0.11800000000000001,0.8,-0.2144,Negative
1878,2020-06-08,Very handy method of sanitization,Fast Sanitize,5,0.0,0.0,1.0,0.0,Neutral
1879,2020-07-14,Excellent  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,Want to buy it again,5,0.649,0.0,0.35100000000000003,0.5719,Positive
1880,2020-06-19,One of the bottle cover not opening and bottle also bent from one side.,Bottle not opening,3,0.0,0.0,1.0,0.0,Neutral
1881,2020-06-09,not good,not good,1,0.0,0.706,0.294,-0.3412,Negative
1882,2020-07-25,"Must have especially for people traveling, easy and convenient to use.",Good Companion.,4,0.225,0.0,0.775,0.4404,Positive
1883,2020-07-27,Very bad packaging and product is also seems like it is used once or twice and then delivered... and product quality is also not good,Very bad packaging,1,0.081,0.20199999999999999,0.7170000000000001,-0.5717,Negative
1884,2020-06-16,According to the price product is really good during this time,Good product,4,0.242,0.0,0.758,0.4927,Positive
1885,2020-08-09,Very useful and multipurpose product.A bit pricey since quantity is less.,Multipurpose product,4,0.242,0.0,0.758,0.4927,Positive
1886,2020-09-27,Trust worthy,Useful,5,1.0,0.0,0.0,0.7351,Positive
1887,2020-06-16,It's a good product. Very easy to use. Very helpful to sanitize your clothes and your body.Best to buy and use easily.,Nice smell and easy to use.,5,0.405,0.0,0.595,0.8906,Positive
1888,2020-08-13,Stocks received without cover and 1 pc is short,Defective product,1,0.0,0.0,1.0,0.0,Neutral
1889,2020-06-10,It smells like hit and it is a little bit damaged.,It smells like hit,1,0.191,0.2,0.61,-0.0314,Negative
1890,2020-06-11,Very small,Surface sanitizer,4,0.0,0.0,1.0,0.0,Neutral
1891,2020-08-17,"Good,butbof small volume",Good,5,0.0,0.0,1.0,0.0,Neutral
1892,2020-08-05,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1893,2020-08-29,Used product given to us . Not well packed .very small in size .,Used product ..,1,0.0,0.142,0.858,-0.2057,Negative
1894,2020-07-18,It’s not worth . It’s better to buy salvon with almost same price but contains 230ml .,Salvon is better,1,0.0,0.18899999999999997,0.8109999999999999,-0.2584,Negative
1895,2020-07-30,I got the damaged product as I could not able to use it for spray. It’s just leaking when I reverse the bottle. Check the images,Damaged spray,1,0.0,0.11599999999999999,0.884,-0.4404,Negative
1896,2020-06-15,"The bottle was dented , the size was smaller as was shown in pic, pls ensure better delivery, hope to receive reply!!",Dented bottle,4,0.377,0.0,0.623,0.8513,Positive
1897,2020-06-13,Got product that seems used with no sealed cap.,Be careful.,1,0.0,0.21600000000000003,0.784,-0.29600000000000004,Negative
1898,2020-07-29,"It is not a gas spray,it's just like liquid sanitizers...It was very difficult to make a hole to get it out.",Not upto the mark,1,0.11199999999999999,0.125,0.763,-0.0754,Negative
1899,2020-07-27,The spray nozzle is very small....Very hard to use.,Not a user friendly design,3,0.0,0.17300000000000001,0.8270000000000001,-0.1725,Negative
1900,2020-08-02,Spraying is not perfect. It is falling S droplets.,Poor spray,2,0.0,0.434,0.5660000000000001,-0.5571,Negative
1901,2020-08-05,Very handy disinfectant,Very handy disinfectant,5,0.0,0.0,1.0,0.0,Neutral
1902,2020-09-23,"I use this to take with me everywhere I go and after touching anything. Good, compact bottle for germaphobes.",Easy to carry and use,5,0.153,0.0,0.847,0.4404,Positive
1903,2020-07-26,Great,Great,5,1.0,0.0,0.0,0.6249,Positive
1904,2020-07-12,Not as I expected... Not working properly.,Not Expected,3,0.0,0.0,1.0,0.0,Neutral
1905,2020-07-29,Not up to mark and packing and the product got damaged,Not upto mark,2,0.0,0.225,0.775,-0.4404,Negative
1906,2020-06-18,"Product came without seal, used product very less spray, it seems less than 50percent is there. Don't buy it.","Used product without any seal, half of it is empty",1,0.0,0.0,1.0,0.0,Neutral
1907,2020-08-26,Very expensive one as compared to other sanitizers available in market .. packaging was also not good don't buy this,Poor packaging plus too small,3,0.0,0.11199999999999999,0.888,-0.3412,Negative
1908,2020-08-13,Good product with less quantity.Very usefull in this pandemic,Good product.,4,0.266,0.0,0.7340000000000001,0.4404,Positive
1909,2020-09-15,Nice handy product to use and light weight also,Weightless hand sanitizer to use and carry anywere,5,0.259,0.0,0.741,0.4215,Positive
1910,2020-06-15,All the liquid leaked from the spray and so the spray wasn’t working,Leakage and spray dint work,1,0.0,0.161,0.8390000000000001,-0.3182,Negative
1911,2020-07-17,Good product,Good,4,0.7440000000000001,0.0,0.256,0.4404,Positive
1912,2020-08-13,Ordered 2 sprays in which one was dented and the other was in proper condition.,DENTED SPRAY CAN,3,0.0,0.0,1.0,0.0,Neutral
1913,2020-08-12,Cap of 1 bottle is missing. &amp; Others bottle caps are loose.,Damaged caps,2,0.0,0.33299999999999996,0.667,-0.5423,Negative
1914,2020-08-22,"Waste of money. You are paying Rs149 for 70ml alcohol. In Rs 150 , you will get 500 ml of alcohol(spirit)",Waste of money. No worth,1,0.0,0.128,0.872,-0.4215,Negative
1915,2020-06-16,Superb  OK_hand_light_skin_tone  Product,Superb,5,0.672,0.0,0.32799999999999996,0.6249,Positive
1916,2020-06-25,Its a total waste for the price.utterly a waste.,Expensive for the quantity,1,0.0,0.528,0.47200000000000003,-0.6808,Negative
1917,2020-07-04,Nice product easy to use over phone and door.,Good,4,0.449,0.0,0.551,0.6908,Positive
1918,2020-06-23,Defective product received,DEFECTIVE PRODUCT AND NON REFUNDABLE,1,0.0,0.5920000000000001,0.408,-0.4404,Negative
1919,2020-07-05,Cool,Money worthy,5,1.0,0.0,0.0,0.3182,Positive
1920,2020-06-15,Bottle was not good can't spary,Not to buy,1,0.0,0.325,0.675,-0.3412,Negative
1921,2020-06-02,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1922,2020-06-13,Ordered two bottles...one was half filled......otherwise product is very help in Corona time......,Half filled bottle,5,0.2,0.0,0.8,0.4576,Positive
1923,2020-07-27,A bit lessee quantity,Go for it,4,0.0,0.0,1.0,0.0,Neutral
1924,2020-05-23,Good one,Cool,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1925,2020-06-27,Expensive but good product...,Expensive product...,3,0.562,0.0,0.43799999999999994,0.5927,Positive
1926,2020-09-24,Good and easy to use,Great,5,0.659,0.0,0.341,0.7003,Positive
1927,2020-06-16,Spray not that great,Spray not that great,4,0.0,0.523,0.47700000000000004,-0.5096,Negative
1928,2020-09-28,,,5,0.0,0.0,0.0,0.0,Neutral
1929,2020-06-01,Its an alovera based product...,It is OK product,4,0.0,0.0,1.0,0.0,Neutral
1930,2020-06-15,It is just worst and not at all spraying properly. Whatever it is coming out looks like water drops.,Worst product,2,0.106,0.174,0.72,-0.3818,Negative
1931,2020-06-09,"Very handy. Easy to use. Spray it on surfaces, phones, hands anytime you feel contaminated or just basic hygiene purposes.",Good buy,4,0.14300000000000002,0.0,0.857,0.4902,Positive
1932,2020-07-28,Not a excellent,Not a good,4,0.0,0.75,0.25,-0.4585,Negative
1933,2020-07-18,Easy to use,Easy to carry,5,0.5920000000000001,0.0,0.408,0.4404,Positive
1934,2020-09-12,Too expensive as per qty,Too expensive as per qty,3,0.0,0.0,1.0,0.0,Neutral
1935,2020-07-01,Damaged product received . Return option is also not available.,Damaged product,1,0.0,0.266,0.7340000000000001,-0.4404,Negative
1936,2020-06-07,Less quantity compared to price.,One star,1,0.0,0.0,1.0,0.0,Neutral
1937,2020-06-15,Happy with the purchase,Good one,4,0.552,0.0,0.44799999999999995,0.5719,Positive
1938,2020-05-27,Spray bottle is damaged you cant spray it,Damage product,1,0.0,0.293,0.7070000000000001,-0.4404,Negative
1939,2020-08-01,Very small product. Savlon is 159/- and double the size of it.,Disappointed,1,0.0,0.0,1.0,0.0,Neutral
1940,2020-08-10,Good. Scent could have been better,Okay,5,0.5920000000000001,0.0,0.408,0.7003,Positive
1941,2020-06-09,No seal leaking bottle and half filled,Seal broken and leaking bottle,1,0.0,0.268,0.732,-0.29600000000000004,Negative
