,Unnamed: 0,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
1000,1000,2020-06-05,"Excellent product, but very damaged package delivered.. very bad packaging, inflammabale object,but very poor packaging",Excellent prodcut but very poor packaging,5,0.086,0.513,0.401,-0.929,Negative
1001,1001,2020-06-27,This is very useful to spray disinfectant on the door knobs etc. It has got a pleasant smell. You can use it on both body and surfaces.,Excellent to use,5,0.213,0.0,0.787,0.7574,Positive
1002,1002,2020-05-31,Very poor delivery- the item came dented,Poor delivery,2,0.0,0.361,0.639,-0.5256,Negative
1003,1003,2020-08-25,I carry this in my car and one at home as well. The scent is very calming and it is good on skin as well.,Love the Smell and good on skin,5,0.335,0.0,0.665,0.8439,Positive
1004,1004,2020-05-26,Handy convenient and from a brand thats respected well done Lifebuoy.,Perfect Just go for it,5,0.394,0.0,0.606,0.6369,Positive
1005,1005,2020-08-27,Effective disinfectant. Fragrance is good. Quantity seems less for price. Overall good,Good disinfectant spray,5,0.497,0.0,0.503,0.836,Positive
1006,1006,2020-07-19,Everything ok. It is even perfumed. A bit costly but this size makes it portable in my bag,Very good one,5,0.09,0.067,0.843,0.1027,Positive
1007,1007,2020-06-08,The product comes in a good packaging condition. The spray is easy to use and very handy for the purpose of sanitize.,Amazing OK_hand ,5,0.234,0.0,0.766,0.7003,Positive
1008,1008,2020-06-09,Very good quality. But the quantity is less compared to other disinfectant spray.,Less quantity !!,5,0.149,0.0,0.851,0.2724,Positive
1009,1009,2020-08-18,"I ordered 2, one of the bottle cake without the lid and was dented on the sides",Came without a lid,1,0.0,0.0,1.0,0.0,Neutral
1010,1010,2020-08-09,Easy to use. Don't know how much germ it kills. But its too expensive for regular use.,Expensive,4,0.102,0.117,0.781,-0.0772,Negative
1011,1011,2020-06-07,I like the spraying capabilities. It is good for the stuffs you bring in home from outside. It doesn't have good scent though!,Ease of the use!,4,0.311,0.0,0.689,0.8221,Positive
1012,1012,2020-07-04,Value for money. but small size same price we can get large size an other brand.,Good proudct,4,0.102,0.0,0.898,0.1779,Positive
1013,1013,2020-07-16,Have been using it regularly. I Just hope that it does what it is required to do.,Good to have,4,0.162,0.0,0.838,0.4404,Positive
1014,1014,2020-08-03,"Average. Useful for very small items like mobile, keys, wrist watches, earphone etc.",Average,3,0.34,0.0,0.66,0.6872,Positive
1015,1015,2020-07-20,The image in the ad is made to look like a larger pack. The real pack is a thinner one. Image does that the contents are 75 ml but looks as large as a 230 ml pack of competitor,Misrepresentation of pack proportions in the image,1,0.048,0.0,0.952,0.1901,Positive
1016,1016,2020-07-01,Awesome. Does not leave any residue and good fragrance too  ),Very good,5,0.538,0.0,0.462,0.7991,Positive
1017,1017,2020-07-26,It is not pressurized hence a little effort required for larger area,Not pressurized,3,0.0,0.097,0.903,-0.0191,Negative
1018,1018,2020-07-11,"The spray Doesn’t work, and it seems to be empty can. Bad experience with this product.",There is no product in the can and spray doesn’t work.,1,0.0,0.275,0.725,-0.6486,Negative
1019,1019,2020-06-30,"Perfect product to disinfect surfaces, handles of car and doors. Easy to use and apply.",Wonderful product..,5,0.337,0.0,0.663,0.765,Positive
1020,1020,2020-09-22,The spray pump is useless..have to spray several time for effectiveness...,Not worth the price,3,0.0,0.0,1.0,0.0,Neutral
1021,1021,2020-09-01,"Worst experience, please don't buy, delivered damaged products","Worst experience, please don't buy, delivered damaged products",1,0.341,0.297,0.362,-0.1012,Negative
1022,1022,2020-06-19,Product is very very useful.Nice smell.Smooth in use..Easy to carry,Value for money,5,0.0,0.0,1.0,0.0,Neutral
1023,1023,2020-08-29,Working fine and believing to kill the virus,Just believed,4,0.144,0.376,0.48,-0.5994,Negative
1024,1024,2020-06-23,The product is like a deo bottle and is pricey. Savlon is much better in the price range,pricey,3,0.265,0.0,0.735,0.6597,Positive
1025,1025,2020-06-14,"I opened used it hardly for three times, no flow at all, spray inconsistent,",Disappointed,2,0.0,0.155,0.845,-0.296,Negative
1026,1026,2020-09-08,Product arrived without cap and Tin Spray nob also was damaged.,Looks like not Orginal,2,0.0,0.225,0.775,-0.4404,Negative
1027,1027,2020-08-14,"It's a very small bottle for high orice, savlon is far better and worthy for money.",Very less quantity &amp; Too costly,1,0.309,0.0,0.691,0.7003,Positive
1028,1028,2020-06-30,Good product. Must have product in current situation.,Good one,5,0.293,0.0,0.707,0.4404,Positive
1029,1029,2020-09-05,Very easy to use and scent is very nice.,Very beautiful product,5,0.473,0.0,0.527,0.742,Positive
1030,1030,2020-07-01,Ok ok productIt should be rather gas spray,ok ok product,2,0.423,0.0,0.577,0.5267,Positive
1031,1031,2020-07-25,Price should be low but good Sanatizer and handy,Good,5,0.31,0.125,0.565,0.5106,Positive
1032,1032,2020-08-23,Spray is not of good quality. Improve quality of spray bottle. Lots of leakage,Leaked spray,5,0.168,0.139,0.693,0.1265,Positive
1033,1033,2020-07-12,Product is excellent ... but over priced product... quality to too small...,Excellent product but over priced,4,0.176,0.0,0.824,0.3291,Positive
1034,1034,2020-09-17,"It's good and handy, price also good.",good and reasonable,5,0.537,0.0,0.463,0.7003,Positive
1035,1035,2020-07-06,"Go with savlon (INDIAN BRAND), more quantity and quality, less price.",Just like a liquid sanitizer,1,0.0,0.0,1.0,0.0,Neutral
1036,1036,2020-08-11,Value for money.Good product,Value for money.Good product,5,0.444,0.0,0.556,0.34,Positive
1037,1037,2020-07-05,Travel friendly  check_mark Very good smell check_mark Very effective  check_mark Kills germ check_mark ,Safe and effective with a good smell.,5,0.434,0.167,0.399,0.7204,Positive
1038,1038,2020-06-04,"Very useful for outdoor use specialy for money,hand and car purpose.",Very Useful,5,0.242,0.0,0.758,0.4927,Positive
1039,1039,2020-07-14,Very small..received it without cap,Okay,3,0.0,0.0,1.0,0.0,Neutral
1040,1040,2020-08-01,Buy two bottles. Easy to use. And safe on hands and all stuff. Plus a trust on lifebuoy since my childhood. face_with_hand_over_mouth ,Safe on hands and other stuffs too. Easy to use. Dry by itself after few seconds of spray.,5,0.336,0.0,0.664,0.8442,Positive
1041,1041,2020-06-20,Very small bottle. At this price savlon is giving double the quantity for same product.,Not satisfied,2,0.146,0.0,0.854,0.34,Positive
1042,1042,2020-08-30,cost is high other products,cost is high other products,4,0.0,0.0,1.0,0.0,Neutral
1043,1043,2020-07-09,sprays just like mist.good product by lifebuoy.,easy handling,5,0.294,0.0,0.706,0.3612,Positive
1044,1044,2020-08-06,A must have these days! Value for money product.,Good,5,0.278,0.0,0.722,0.4003,Positive
1045,1045,2020-08-14,The price is on the higher dide,Best buy,4,0.0,0.0,1.0,0.0,Neutral
1046,1046,2020-07-09,Very good sanitizer spray.,Sanitizer spray,5,0.516,0.0,0.484,0.4927,Positive
1047,1047,2020-07-10,Excellent.. A must buy..,Excellent,5,0.0,0.0,1.0,0.0,Neutral
1048,1048,2020-06-09,It is not presurrised. Normal spray. Packaging in normal plastic would have done.,Non presurrised spray,3,0.0,0.0,1.0,0.0,Neutral
1049,1049,2020-09-19,Fight with germs well,Fight with germs well,5,0.313,0.388,0.299,-0.128,Negative
1050,1050,2020-07-05,The bottle quality as well as packaging is very poor. Other the product is good..,Bottle quality is poor,3,0.114,0.183,0.703,-0.3167,Negative
1051,1051,2020-06-15,Awesome product...,Just awesome...,5,0.804,0.0,0.196,0.6249,Positive
1052,1052,2020-06-23,Over priced and overeated.,Not worth the price,3,0.0,0.0,1.0,0.0,Neutral
1053,1053,2020-07-13,Very good from lifebuoy as always,Sanitizer spray,5,0.39,0.0,0.61,0.4927,Positive
1054,1054,2020-08-13,Easy to use product for these pandemic days,Spray and stay safe,5,0.293,0.0,0.707,0.4404,Positive
1055,1055,2020-07-05,Useful product,Usefull,5,0.744,0.0,0.256,0.4404,Positive
1056,1056,2020-08-26,Good product,Good product,5,0.744,0.0,0.256,0.4404,Positive
1057,1057,2020-05-29,"Good product . In such times, it is quite helpful and handy. Juss spray and be tension free. Spray also on clothes or hands.",Nice product by lifebuoy,4,0.304,0.075,0.621,0.7902,Positive
1058,1058,2020-07-21,No bad odor,Worth buying to spray on parcels or mails before touching them,5,0.0,0.851,0.149,-0.6908,Negative
1059,1059,2020-06-18,Price to high,Good,5,0.0,0.0,1.0,0.0,Neutral
1060,1060,2020-09-17,Must buy.,Very useful product,5,0.0,0.0,1.0,0.0,Neutral
1061,1061,2020-08-12,Good product,Excellent product,5,0.744,0.0,0.256,0.4404,Positive
1062,1062,2020-08-20,Good product,Good product,5,0.744,0.0,0.256,0.4404,Positive
1063,1063,2020-08-07,Sanitizer is best in working,Good,5,0.512,0.0,0.488,0.6369,Positive
1064,1064,2020-07-11,Very good and handy.,Good,4,0.516,0.0,0.484,0.4927,Positive
1065,1065,2020-09-08,Perfect,Great stuff,5,1.0,0.0,0.0,0.5719,Positive
1066,1066,2020-05-29,Good enough. Will make you ease your phobia at least.,Corona terminator  grinning_face_with_sweat ,5,0.36,0.173,0.467,0.4215,Positive
1067,1067,2020-08-10,Best.,Recommended,5,1.0,0.0,0.0,0.6369,Positive
1068,1068,2020-07-05,good product,recommended,3,0.744,0.0,0.256,0.4404,Positive
1069,1069,2020-07-23,Best spray sanitizer,Good,5,0.677,0.0,0.323,0.6369,Positive
1070,1070,2020-06-03,Very good quality... Value for money,Good product,5,0.594,0.0,0.406,0.7056,Positive
1071,1071,2020-07-18,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1072,1072,2020-07-16,"Hope it works,",Good enough.,3,0.592,0.0,0.408,0.4404,Positive
1073,1073,2020-08-03,Good,good,4,1.0,0.0,0.0,0.4404,Positive
1074,1074,2020-08-21,Nice,Nice,5,1.0,0.0,0.0,0.4215,Positive
1075,1075,2020-07-30,ok,ok,5,1.0,0.0,0.0,0.296,Positive
1076,1076,2020-07-15,overpriced,overpriced,4,0.0,0.0,1.0,0.0,Neutral
1077,1077,2020-07-21,Bad smell it may give suffocation for children and old people,Smell is not good as expected,1,0.0,0.259,0.741,-0.5423,Negative
1078,1078,2020-07-17,Nice product,Good,5,0.737,0.0,0.263,0.4215,Positive
1079,1079,2020-06-29,Useful,Germ killing spray,5,1.0,0.0,0.0,0.4404,Positive
1080,1080,2020-09-05,Nice quality product,Good quality product,5,0.583,0.0,0.417,0.4215,Positive
1081,1081,2020-08-01,Costly,Costly,3,0.0,1.0,0.0,-0.1027,Negative
1082,1082,2020-07-20,Very costly small quantity,Poor,2,0.0,0.361,0.639,-0.1761,Negative
1083,1083,2020-06-26,Very small in size .its useless,Very small in size,1,0.0,0.359,0.641,-0.4215,Negative
1084,1084,2020-06-24,Great,Great,5,1.0,0.0,0.0,0.6249,Positive
1085,1085,2020-08-22,Nice,Nice product safest from virus,5,1.0,0.0,0.0,0.4215,Positive
1086,1086,2020-07-03,GOOD,Without gas,4,1.0,0.0,0.0,0.4404,Positive
1087,1087,2020-07-12,Like body spray.,Good,4,0.556,0.0,0.444,0.3612,Positive
1088,1088,2020-06-14,perfect live upto its rep..,5*,5,0.481,0.0,0.519,0.5719,Positive
1089,1089,2020-07-04,Received the damaged product.,Damage product,1,0.0,0.492,0.508,-0.4404,Negative
1090,1090,2020-09-05,Not a good quality and quantity product,Cap broken in a day,3,0.0,0.325,0.675,-0.3412,Negative
1091,1091,2020-06-02,Not so great product to order and it does not work as spray,Not so great product to order and it does not work as spray,2,0.0,0.226,0.774,-0.544,Negative
1092,1092,2020-06-25,not good..small bottles..difficulty in sprating..Savlon disinfectant is good..,not up to the mark,1,0.0,0.0,1.0,0.0,Neutral
1093,1093,2020-07-28,Very good,Very good,5,0.762,0.0,0.238,0.4927,Positive
1094,1094,2020-06-22,Small and leaking product,Not worth,1,0.0,0.0,1.0,0.0,Neutral
1095,1095,2020-07-02,Easy to carry nice product,Useful product,4,0.655,0.0,0.345,0.6908,Positive
1096,1096,2020-08-04,Packing was very poor. Top lid was broken and about 30% contents were drained out.,Leakage costs me very high price.,3,0.094,0.407,0.498,-0.7854,Negative
1097,1097,2020-08-04,Super convenient and unique smell,Amazing smell,5,0.494,0.0,0.506,0.5994,Positive
1098,1098,2020-06-10,Good..,Good service in time,5,0.0,0.0,1.0,0.0,Neutral
1099,1099,2020-08-22,The item is good but overpriced.,OVERPRICED ON BRANDS NAME,5,0.281,0.0,0.719,0.2382,Positive
1100,1100,2020-06-18,"This is more of a squirt than a spray, but a decent product.",Decent product,3,0.0,0.0,1.0,0.0,Neutral
1101,1101,2020-06-18,Do not buy thisUnnecessarily expensiveSavlon is much better,Don't buy this,1,0.293,0.0,0.707,0.4404,Positive
1102,1102,2020-07-23,Kills germs.,Does the job.,5,0.0,0.778,0.222,-0.5423,Negative
1103,1103,2020-09-14,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1104,1104,2020-08-12,Scent is good. But felt to be little pricy when compared to other brands,Good But not value for Money,4,0.13,0.0,0.87,0.2382,Positive
1105,1105,2020-06-22,Must buy product great price,Must have,5,0.506,0.0,0.494,0.6249,Positive
1106,1106,2020-06-15,Good product but not the best !,Good Product,3,0.181,0.449,0.371,-0.5986,Negative
1107,1107,2020-07-03, OK_hand , thumbs_up  thumbs_up ,5,0.0,0.0,1.0,0.0,Neutral
1108,1108,2020-07-17,Duplicate or worst. Not at all up to the mark of Lifebuoy.,Worst,1,0.0,0.272,0.728,-0.6249,Negative
1109,1109,2020-06-15,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1110,1110,2020-06-30,Good for home and external uses..But packaging was not good.,Useful,5,0.218,0.181,0.601,0.1265,Positive
